,Restaurant_id,Ranking,Rating,Number_of_Reviews,Cuisine_Style_Number,Price_Range_Number,another_rest_city_number,review_len,Time_delta,Vegetarian Friendly,European,Mediterranean,Italian,Vegan Options,Gluten Free Options,Bar,French,Asian,Population,purchasing_power,Population_Per_Restaurant
827,id_2055,2060.0,4.5,8.0,1,1.8140461055372596,1086,73,8,0,0,0,0,0,0,0,0,0,872680,19,803.572744014733
828,id_1760,1761.0,4.5,86.0,4,1.0,4897,67,27,1,0,0,0,1,1,0,0,0,2148271,22,438.6912395344088
829,id_2601,2602.0,4.5,76.0,3,2.0,4897,125,149,1,0,0,1,0,0,0,0,0,2148271,22,438.6912395344088
830,id_6852,6855.0,3.5,12.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
831,id_580,581.0,4.5,14.0,1,1.8140461055372596,659,108,65,0,0,0,0,0,0,0,0,0,794128,10,1205.050075872534
832,id_1808,1811.0,3.5,16.0,1,1.8140461055372596,949,84,184,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
833,id_14386,14397.0,3.5,53.0,2,2.0,5757,91,58,0,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
834,id_441,444.0,4.5,9.0,1,1.8140461055372596,481,8,150,0,0,0,0,0,0,0,0,0,201818,3,419.58004158004155
835,id_3753,3755.0,4.5,7.0,1,1.8140461055372596,2155,78,40,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
836,id_633,635.0,3.5,743.0,5,2.0,2133,101,1,1,0,1,1,1,0,0,0,0,1399860,40,656.2869198312236
837,id_16199,16211.0,2.0,2.0,1,1.8140461055372596,5757,85,453,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
838,id_2620,2625.0,4.0,372.0,4,2.0,5757,92,7,1,1,0,0,0,1,0,0,0,8909081,24,1547.5214521452144
839,id_2792,2798.0,4.5,3.0,2,1.8140461055372596,1443,8,150,0,1,0,0,0,0,0,0,0,1324277,31,917.7248787248787
840,id_101,102.0,4.0,231.0,5,2.0,376,97,44,1,1,0,1,1,0,0,0,0,656229,9,1745.2898936170213
841,id_1547,1550.0,3.5,91.0,7,2.0,1086,127,31,1,0,0,0,0,0,0,0,1,872680,19,803.572744014733
842,id_18,19.0,4.5,670.0,6,2.0,673,60,0,1,1,0,0,0,1,0,0,0,554554,27,824.0029717682021
843,id_14346,14357.0,3.5,14.0,1,1.0,5757,76,-27,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
844,id_2393,2394.0,4.0,142.0,2,2.0,4897,93,159,0,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
845,id_15402,15414.0,2.5,35.0,1,1.0,5757,76,25,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
846,id_1767,1769.0,4.0,25.0,3,2.0,2133,52,150,1,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
847,id_14512,14523.0,3.0,8.0,1,1.8140461055372596,5757,58,-44,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
848,id_430,431.0,4.5,38.0,5,1.0,443,81,249,0,1,0,0,0,0,1,0,0,779115,36,1758.7246049661399
849,id_1228,1229.0,4.0,277.0,5,2.0,2734,88,201,1,0,1,0,1,0,0,0,0,1620343,30,592.6638624725676
850,id_1473,1474.0,4.0,15.0,1,1.0,820,101,7,0,0,0,0,0,0,0,0,0,975904,13,1190.1268292682928
851,id_4455,4457.0,4.5,5.0,2,1.8140461055372596,2155,70,348,0,0,0,1,0,0,0,0,0,3769495,8,1749.185614849188
852,id_2727,2736.0,1.0,46.47880870561283,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
853,id_8562,8564.0,4.0,20.0,1,1.8140461055372596,4897,111,1018,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
854,id_2484,2486.0,4.0,55.0,3,2.0,3108,79,25,0,1,1,0,0,0,0,0,0,3223334,23,1037.1087516087516
855,id_319,320.0,4.0,37.0,2,1.0,727,81,84,0,0,0,0,0,0,0,0,1,1793579,29,2467.0962861072903
856,id_1746,1760.0,4.0,55.0,6,2.0,893,109,141,1,1,1,0,0,0,0,0,0,1484226,6,1662.06718924972
857,id_1974,1975.0,4.0,152.0,2,2.0,4897,68,-131,1,1,0,0,0,0,0,0,0,2148271,22,438.6912395344088
858,id_374,375.0,4.0,497.0,6,2.0,1300,89,22,1,1,1,0,1,1,0,0,0,505526,48,388.86615384615385
859,id_543,544.0,4.5,20.0,4,1.0,443,70,99,0,1,0,0,0,0,1,0,0,779115,36,1758.7246049661399
860,id_17,18.0,4.5,281.0,4,1.0,2078,65,6,1,0,1,1,1,0,0,0,0,2860009,37,1376.327718960539
861,id_7534,7541.0,3.0,174.0,5,2.0,3108,74,-313,0,1,1,0,0,0,1,0,0,3223334,23,1037.1087516087516
862,id_1504,1505.0,4.0,403.0,4,1.0,2078,73,84,0,0,0,1,0,0,0,0,0,2860009,37,1376.327718960539
863,id_4974,4977.0,3.5,11.0,5,2.0,2133,85,115,0,0,0,1,1,0,0,0,0,1399860,40,656.2869198312236
864,id_4348,4355.0,4.5,120.0,7,2.0,5757,74,19,1,0,1,0,0,1,1,0,0,8909081,24,1547.5214521452144
865,id_4217,4224.0,4.0,169.0,7,2.0,5757,111,44,1,0,1,0,1,1,0,0,0,8909081,24,1547.5214521452144
866,id_66,67.0,5.0,32.0,5,2.0,183,117,1,0,1,0,0,0,0,1,0,0,295504,32,1614.775956284153
867,id_12475,12485.0,4.0,137.96948964497042,1,1.8140461055372596,5757,8,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
868,id_933,938.0,4.0,15.0,1,1.8140461055372596,481,108,110,0,0,0,0,0,0,0,0,0,201818,3,419.58004158004155
869,id_1651,1652.0,4.5,2.0,1,1.8140461055372596,892,8,150,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
870,id_7272,7281.0,4.0,72.0,5,2.0,5757,71,60,1,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
871,id_130,131.0,4.5,448.0,6,2.0,596,107,7,1,0,0,0,0,1,1,0,0,488050,16,818.8758389261745
872,id_3998,4000.0,4.5,3.0,1,1.8140461055372596,2155,48,150,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
873,id_2265,2269.0,3.5,6.0,1,1.8140461055372596,820,82,18,0,0,0,0,0,0,0,0,0,975904,13,1190.1268292682928
874,id_2721,2728.0,4.0,146.6303088803089,1,1.8140461055372596,1086,45,150,0,0,0,0,0,0,0,0,0,872680,19,803.572744014733
875,id_13830,13832.0,2.0,3.0,1,2.0,4897,8,150,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
876,id_7667,7668.0,4.5,21.0,2,2.0,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
877,id_14995,15006.0,3.0,5.0,1,1.8140461055372596,5757,75,52,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
878,id_4463,4464.0,3.5,396.0,4,2.0,4897,69,14,1,1,0,1,0,0,0,0,0,2148271,22,438.6912395344088
879,id_2711,2713.0,5.0,6.0,3,1.0,2133,8,150,0,0,0,1,0,0,1,0,0,1399860,40,656.2869198312236
880,id_6836,6839.0,3.0,20.0,1,1.8140461055372596,3108,80,236,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
881,id_1478,1480.0,4.0,215.0,5,2.0,3108,81,165,1,1,1,0,0,0,0,0,0,3223334,23,1037.1087516087516
882,id_387,388.0,3.5,10.0,3,1.0,183,74,301,0,1,0,0,0,0,0,0,0,295504,32,1614.775956284153
883,id_230,231.0,4.0,352.0,4,2.0,513,77,113,0,0,0,0,0,1,0,0,1,287591,42,560.6062378167642
884,id_5524,5527.0,3.5,14.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
885,id_714,715.0,4.5,42.0,5,1.0,596,66,7,1,1,0,0,1,0,0,0,0,488050,16,818.8758389261745
886,id_70,71.0,4.0,879.0,4,2.0,659,76,1,0,0,0,0,0,0,1,0,0,794128,10,1205.050075872534
887,id_12304,12306.0,4.0,7.0,1,3.0,4897,116,348,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
888,id_13747,13757.0,3.5,39.0,3,2.0,5757,89,73,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
889,id_13403,13413.0,3.5,3.0,1,1.8140461055372596,5757,77,103,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
890,id_11158,11168.0,4.0,9.0,1,1.8140461055372596,5757,84,-182,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
891,id_131,132.0,4.5,404.0,7,2.0,673,71,15,1,1,0,0,1,1,1,0,0,554554,27,824.0029717682021
892,id_1501,1502.0,4.0,144.0,5,2.0,2734,94,9,1,1,1,0,0,0,1,0,0,1620343,30,592.6638624725676
893,id_3196,3198.0,4.0,30.0,3,1.0,2155,59,224,0,1,1,1,0,0,0,0,0,3769495,8,1749.185614849188
894,id_2309,2311.0,3.5,307.0,2,2.0,3108,78,108,0,0,1,0,0,0,0,0,0,3223334,23,1037.1087516087516
895,id_415,416.0,4.0,615.0,5,2.0,2133,81,53,0,0,1,1,0,0,0,0,0,1399860,40,656.2869198312236
896,id_7542,7543.0,2.5,129.0,4,2.0,2734,70,47,0,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
897,id_984,986.0,5.0,22.0,2,2.0,2155,73,129,0,0,1,1,0,0,0,0,0,3769495,8,1749.185614849188
898,id_1516,1518.0,4.0,6.0,1,1.8140461055372596,727,60,51,0,0,0,0,0,0,0,0,0,1793579,29,2467.0962861072903
899,id_3786,3787.0,4.0,26.0,1,1.8140461055372596,2734,8,150,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
900,id_284,285.0,5.0,93.0,5,1.0,4897,99,38,1,0,1,0,1,0,0,0,0,2148271,22,438.6912395344088
901,id_781,782.0,4.5,88.0,6,2.0,2734,58,117,1,1,1,0,1,1,0,0,0,1620343,30,592.6638624725676
902,id_1897,1898.0,4.0,181.0,3,2.0,2078,84,271,0,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
903,id_3308,3310.0,4.0,243.0,2,2.0,2133,84,-78,0,0,1,1,0,0,0,0,0,1399860,40,656.2869198312236
904,id_2460,2462.0,3.5,170.0,3,1.0,2133,97,144,0,0,0,0,0,0,0,0,0,1399860,40,656.2869198312236
905,id_11266,11276.0,4.0,10.0,4,2.0,5757,108,9,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
906,id_9121,9123.0,4.0,22.0,1,1.8140461055372596,4897,119,264,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
907,id_1261,1262.0,4.0,822.0,4,1.0,2078,68,-44,1,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
908,id_36,37.0,4.5,419.0,1,3.0,892,123,2,0,0,0,0,0,0,0,1,0,516092,70,578.5784753363229
909,id_396,397.0,5.0,45.0,6,2.0,2734,29,150,1,0,0,0,0,1,0,0,1,1620343,30,592.6638624725676
910,id_972,974.0,4.0,15.0,1,1.8140461055372596,949,80,306,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
911,id_486,489.0,4.0,90.0,5,2.0,538,110,-89,1,1,1,1,0,0,1,0,0,415215,2,771.7750929368029
912,id_10305,10314.0,4.0,13.0,2,1.0,5757,92,215,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
913,id_2773,2780.0,4.0,146.6303088803089,1,1.8140461055372596,1086,8,150,0,0,0,0,0,0,0,0,0,872680,19,803.572744014733
914,id_12273,12283.0,4.5,2.0,3,1.8140461055372596,5757,98,2062,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
915,id_8229,8236.0,2.5,55.0,2,2.0,3108,82,88,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
916,id_2663,2665.0,4.0,2.0,1,1.8140461055372596,1166,57,150,0,0,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
917,id_4238,4239.0,5.0,2.0,1,1.8140461055372596,2734,53,150,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
918,id_1257,1258.0,5.0,14.0,6,2.0,816,111,17,1,0,0,0,1,0,0,0,0,1752286,51,2147.4093137254904
919,id_7752,7759.0,1.0,132.53474676089516,1,2.0,2734,8,150,0,0,1,0,0,0,0,0,0,1620343,30,592.6638624725676
920,id_2556,2557.0,4.0,24.0,2,2.0,2734,107,81,0,0,0,1,0,0,0,0,0,1620343,30,592.6638624725676
921,id_4230,4231.0,4.0,45.0,3,2.0,4897,74,11,0,0,0,0,0,0,1,0,0,2148271,22,438.6912395344088
922,id_5604,5607.0,3.0,83.0,4,1.0,3108,95,3,0,0,0,0,1,0,0,0,0,3223334,23,1037.1087516087516
923,id_443,444.0,4.0,104.0,4,2.0,659,82,184,0,1,0,0,0,0,0,0,0,794128,10,1205.050075872534
924,id_1368,1370.0,4.5,2.0,1,1.8140461055372596,727,102,6,0,0,0,0,0,0,0,0,0,1793579,29,2467.0962861072903
925,id_3005,3011.0,4.5,91.0,5,2.0,5757,72,2,1,0,0,0,1,1,0,0,1,8909081,24,1547.5214521452144
926,id_10299,10301.0,4.0,4.0,1,1.8140461055372596,4897,8,150,0,0,1,0,0,0,0,0,0,2148271,22,438.6912395344088
927,id_3278,3280.0,5.0,2.0,1,1.8140461055372596,2155,67,150,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
928,id_3287,3288.0,4.5,44.0,4,1.0,2078,91,35,1,0,1,1,1,0,0,0,0,2860009,37,1376.327718960539
929,id_1322,1323.0,4.0,18.0,1,1.8140461055372596,596,105,96,0,0,0,0,0,0,0,0,0,488050,16,818.8758389261745
930,id_866,867.0,4.0,52.0,2,2.0,1060,124,180,0,0,0,0,0,0,0,0,1,1208542,15,1140.133962264151
931,id_5925,5928.0,4.0,3.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
932,id_550,551.0,4.0,118.0,4,2.0,673,93,84,1,1,0,0,0,1,0,0,0,554554,27,824.0029717682021
933,id_2073,2074.0,4.0,128.0,5,2.0,4897,101,40,0,1,0,0,0,0,1,1,0,2148271,22,438.6912395344088
934,id_1275,1276.0,4.0,377.0,6,2.0,2078,93,95,0,1,0,1,0,0,1,0,0,2860009,37,1376.327718960539
935,id_1135,1140.0,4.5,4.0,2,1.8140461055372596,538,94,265,0,0,0,0,0,0,0,0,0,415215,2,771.7750929368029
936,id_15306,15318.0,3.5,2.0,1,1.8140461055372596,5757,45,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
937,id_1831,1832.0,4.5,111.0,4,2.0,4897,105,373,1,0,1,1,1,0,0,0,0,2148271,22,438.6912395344088
938,id_246,247.0,4.5,537.0,3,2.0,2078,81,6,0,0,1,1,0,0,0,0,0,2860009,37,1376.327718960539
939,id_702,703.0,4.5,35.0,1,1.8140461055372596,892,76,407,0,0,0,0,0,0,0,0,0,516092,70,578.5784753363229
940,id_205,206.0,4.5,613.0,6,2.0,2734,67,14,1,0,0,0,1,1,0,0,0,1620343,30,592.6638624725676
941,id_1398,1405.0,1.5,2.0,1,1.8140461055372596,481,8,150,0,0,0,0,0,0,0,0,0,201818,3,419.58004158004155
942,id_10139,10141.0,4.0,5.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
943,id_7003,7004.0,4.5,4.0,2,2.0,4897,8,150,0,1,0,0,0,0,0,0,1,2148271,22,438.6912395344088
944,id_53,54.0,4.0,313.0,6,3.0,301,98,168,1,1,1,1,0,0,0,0,0,437726,39,1454.2392026578073
945,id_284,285.0,4.0,905.0,9,2.0,2133,103,31,1,0,0,0,0,1,0,0,1,1399860,40,656.2869198312236
946,id_1457,1458.0,4.5,2.0,4,1.0,513,30,150,0,0,0,0,0,0,0,0,0,287591,42,560.6062378167642
947,id_2599,2601.0,4.5,15.0,2,2.0,2133,8,150,0,0,0,1,0,0,0,0,0,1399860,40,656.2869198312236
948,id_4780,4781.0,5.0,3.0,4,1.0,2078,8,150,0,0,0,1,0,0,0,0,1,2860009,37,1376.327718960539
949,id_16215,16227.0,2.0,11.0,1,1.0,5757,82,14,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
950,id_4289,4290.0,4.0,73.0,2,1.0,2078,91,260,0,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
951,id_1678,1680.0,3.0,98.53820033955857,1,1.8140461055372596,628,8,150,0,0,0,0,0,0,0,0,0,664046,53,1057.3980891719746
952,id_5767,5776.0,5.0,8.0,1,2.0,5757,85,66,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
953,id_4293,4294.0,5.0,14.0,4,1.0,2078,46,150,0,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
954,id_1539,1541.0,3.5,8.0,5,2.0,820,93,26,0,0,0,0,0,0,1,0,0,975904,13,1190.1268292682928
955,id_2407,2408.0,4.0,8.0,1,2.0,1060,8,150,0,0,0,0,0,0,0,0,0,1208542,15,1140.133962264151
956,id_2502,2503.0,4.5,138.0,2,2.0,2078,83,187,1,0,0,0,0,0,0,0,0,2860009,37,1376.327718960539
957,id_7370,7371.0,5.0,5.0,1,1.8140461055372596,4897,26,150,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
958,id_12452,12454.0,3.0,2.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
959,id_987,988.0,4.5,12.0,1,2.0,727,106,26,0,0,0,0,0,0,0,0,0,1793579,29,2467.0962861072903
960,id_1698,1699.0,4.5,135.0,2,2.0,4897,71,40,0,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
961,id_1372,1373.0,5.0,7.0,1,1.8140461055372596,1443,121,697,0,0,0,0,0,0,0,0,0,1324277,31,917.7248787248787
962,id_773,781.0,4.0,37.0,1,2.0,893,88,40,0,0,0,1,0,0,0,0,0,1484226,6,1662.06718924972
963,id_1552,1606.0,5.0,89.09008097165992,1,2.0,1060,8,150,0,0,0,1,0,0,0,0,0,1208542,15,1140.133962264151
964,id_4021,4022.0,5.0,11.0,1,1.0,2078,8,150,0,0,0,1,0,0,0,0,0,2860009,37,1376.327718960539
965,id_360,361.0,5.0,49.0,5,2.0,816,85,10,1,1,1,1,1,0,0,0,0,1752286,51,2147.4093137254904
966,id_948,950.0,4.5,7.0,1,1.8140461055372596,659,76,10,0,0,0,0,0,0,0,0,0,794128,10,1205.050075872534
967,id_1079,1080.0,4.0,167.0,4,2.0,1300,95,134,0,1,1,0,0,0,0,0,0,505526,48,388.86615384615385
968,id_1696,1697.0,4.0,519.0,3,3.0,4897,124,64,1,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
969,id_1762,1764.0,3.5,6.0,2,1.8140461055372596,727,8,150,0,0,0,1,0,0,0,0,0,1793579,29,2467.0962861072903
970,id_541,542.0,4.0,138.0,2,2.0,892,77,44,0,0,0,0,0,0,0,0,1,516092,70,578.5784753363229
971,id_6624,6625.0,3.0,169.0,5,2.0,2734,101,41,0,1,1,0,0,0,1,0,0,1620343,30,592.6638624725676
972,id_6193,6195.0,3.5,3.0,1,1.8140461055372596,2155,8,150,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
973,id_1564,1568.0,3.5,5.0,1,1.8140461055372596,673,84,21,0,0,0,0,0,0,0,0,0,554554,27,824.0029717682021
974,id_2647,2649.0,5.0,19.0,1,1.8140461055372596,3108,8,150,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
975,id_108,109.0,4.0,371.0,5,2.0,949,101,6,0,1,0,0,0,0,1,0,0,1845229,7,1944.3930453108535
976,id_15748,15760.0,3.0,31.0,2,1.0,5757,108,-77,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
977,id_846,847.0,4.5,8.0,2,2.0,820,83,604,0,0,0,0,0,0,0,0,0,975904,13,1190.1268292682928
978,id_13419,13429.0,3.5,35.0,3,2.0,5757,90,53,0,0,0,0,0,0,1,0,0,8909081,24,1547.5214521452144
979,id_640,641.0,4.0,27.0,2,1.0,513,92,607,0,1,0,0,0,0,0,0,0,287591,42,560.6062378167642
980,id_13122,13132.0,3.5,28.0,2,2.0,5757,110,-222,0,0,0,0,0,0,0,0,1,8909081,24,1547.5214521452144
981,id_2188,2192.0,3.5,4.0,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
982,id_1748,1750.0,3.5,90.0,2,1.0,2155,92,4,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
983,id_1536,1537.0,4.0,27.0,3,1.0,1166,76,171,0,1,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
984,id_6804,6813.0,4.5,5.0,1,1.8140461055372596,5757,73,2,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
985,id_1958,1974.0,3.5,95.0,2,2.0,893,106,84,1,0,0,0,0,0,0,0,0,1484226,6,1662.06718924972
986,id_147,148.0,4.5,105.0,6,1.0,1443,76,0,1,1,0,0,1,1,0,0,0,1324277,31,917.7248787248787
987,id_12392,12402.0,4.0,137.96948964497042,3,2.0,5757,31,150,0,0,0,1,0,0,0,0,0,8909081,24,1547.5214521452144
988,id_4681,4682.0,5.0,12.0,1,1.0,2078,57,150,0,0,0,1,0,0,0,0,0,2860009,37,1376.327718960539
989,id_2940,2938.0,2.0,89.09008097165992,1,1.8140461055372596,1060,8,150,0,0,0,0,0,0,0,0,0,1208542,15,1140.133962264151
990,id_1801,1806.0,5.0,8.0,3,1.0,1086,64,49,1,0,0,0,1,0,0,0,0,872680,19,803.572744014733
991,id_483,484.0,4.5,166.0,3,2.0,3108,92,385,1,0,0,0,0,1,0,0,0,3223334,23,1037.1087516087516
992,id_2694,2702.0,3.0,5.0,1,1.8140461055372596,949,8,150,0,0,0,0,0,0,0,0,0,1845229,7,1944.3930453108535
993,id_611,614.0,5.0,5.0,1,1.8140461055372596,481,8,150,0,0,0,0,0,0,0,0,0,201818,3,419.58004158004155
994,id_532,533.0,4.0,744.0,6,2.0,2734,74,64,1,1,1,0,1,1,0,0,0,1620343,30,592.6638624725676
995,id_6074,6077.0,3.5,18.0,1,1.0,3108,100,283,0,0,0,0,0,0,0,0,0,3223334,23,1037.1087516087516
996,id_791,792.0,5.0,4.0,1,1.8140461055372596,820,90,89,0,0,0,0,0,0,0,0,0,975904,13,1190.1268292682928
997,id_2356,2358.0,4.5,19.0,1,1.0,2155,82,232,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
998,id_1293,1294.0,4.0,6.0,2,1.8140461055372596,820,102,17,0,0,1,0,0,0,0,0,0,975904,13,1190.1268292682928
999,id_10369,10371.0,4.0,5.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
1000,id_2473,2475.0,4.0,9.0,2,2.0,1166,82,399,0,1,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
1001,id_305,306.0,4.0,46.0,3,3.0,376,115,229,1,1,0,0,0,0,0,0,0,656229,9,1745.2898936170213
1002,id_8249,8250.0,5.0,2.0,1,1.8140461055372596,4897,8,150,0,0,0,0,0,0,0,1,0,2148271,22,438.6912395344088
1003,id_2119,2120.0,4.5,9.0,3,2.0,816,77,7,0,1,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
1004,id_8832,8834.0,4.0,27.0,1,1.0,4897,48,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
1005,id_614,618.0,4.0,38.0,3,2.0,538,64,124,0,1,0,0,0,0,0,0,0,415215,2,771.7750929368029
1006,id_205,206.0,4.0,17.0,2,2.0,210,125,10,1,1,0,0,0,0,0,0,0,626108,4,2981.4666666666667
1007,id_13302,13304.0,2.5,7.0,1,1.8140461055372596,4897,67,150,0,0,0,0,0,0,0,0,0,2148271,22,438.6912395344088
1008,id_7103,7104.0,3.0,30.0,4,2.0,2734,8,150,0,0,0,0,0,0,0,0,0,1620343,30,592.6638624725676
1009,id_12395,12405.0,4.0,137.96948964497042,3,3.0,5757,51,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
1010,id_2580,2582.0,4.0,9.0,5,2.0,1166,8,150,1,1,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
1011,id_1788,1789.0,3.5,111.0,2,2.0,892,79,-60,0,1,0,0,0,0,0,1,0,516092,70,578.5784753363229
1012,id_4700,4702.0,3.5,18.0,1,2.0,2155,93,727,0,1,0,0,0,0,0,0,0,3769495,8,1749.185614849188
1013,id_376,377.0,4.0,302.0,4,2.0,2133,98,324,1,0,0,1,1,1,0,0,0,1399860,40,656.2869198312236
1014,id_2551,2557.0,4.0,12.0,2,2.0,1443,118,1335,0,1,0,0,0,0,0,0,0,1324277,31,917.7248787248787
1015,id_129,130.0,4.5,742.0,6,2.0,2734,78,1,1,1,1,0,1,1,0,0,0,1620343,30,592.6638624725676
1016,id_1981,1982.0,4.5,60.0,3,2.0,2078,48,150,1,0,0,1,1,0,0,0,0,2860009,37,1376.327718960539
1017,id_8438,8440.0,3.5,117.0,4,1.0,4897,124,35,0,0,0,0,0,0,1,1,0,2148271,22,438.6912395344088
1018,id_137,138.0,5.0,52.0,3,3.0,3108,117,1,1,0,0,0,0,1,0,0,0,3223334,23,1037.1087516087516
1019,id_9243,9252.0,5.0,137.96948964497042,1,1.8140461055372596,5757,50,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
1020,id_2016,2017.0,3.5,843.0,4,3.0,4897,80,16,1,1,0,0,1,0,0,0,0,2148271,22,438.6912395344088
1021,id_6315,6317.0,3.0,2.0,1,1.8140461055372596,2155,8,150,0,0,0,0,0,0,0,0,0,3769495,8,1749.185614849188
1022,id_1879,1880.0,4.0,159.1068090787717,1,1.0,816,53,150,0,0,0,0,0,0,0,0,0,1752286,51,2147.4093137254904
1023,id_1798,1799.0,4.0,63.0,5,2.0,816,92,67,0,1,0,0,0,0,1,0,0,1752286,51,2147.4093137254904
1024,id_2530,2531.0,4.5,91.0,3,1.0,4897,79,48,1,1,0,0,0,0,0,1,0,2148271,22,438.6912395344088
1025,id_3654,3655.0,3.5,66.0,3,2.0,2734,83,-41,0,1,1,0,0,0,0,0,0,1620343,30,592.6638624725676
1026,id_1311,1312.0,4.0,143.0,4,1.0,4897,76,25,1,0,0,0,1,0,0,0,1,2148271,22,438.6912395344088
1027,id_430,431.0,4.5,23.0,2,2.0,820,57,17,1,0,0,0,0,0,0,0,0,975904,13,1190.1268292682928
1028,id_16353,16370.0,1.0,137.96948964497042,2,1.8140461055372596,5757,40,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
1029,id_12471,12481.0,4.0,137.96948964497042,1,1.8140461055372596,5757,67,150,0,0,0,0,0,0,0,0,0,8909081,24,1547.5214521452144
1030,id_271,272.0,4.5,88.0,2,1.0,513,93,99,0,1,0,0,0,0,0,0,0,287591,42,560.6062378167642
1031,id_805,807.0,3.5,641.0,6,3.0,2133,63,57,1,1,1,1,0,1,0,0,0,1399860,40,656.2869198312236
1032,id_2691,2693.0,4.0,83.79287722586692,5,1.0,1166,8,150,0,1,0,0,0,0,0,0,0,2600000,21,2229.8456260720413
1033,id_344,345.0,4.0,9.0,1,1.8140461055372596,183,101,334,0,0,0,0,0,0,0,0,0,295504,32,1614.775956284153
1034,id_932,933.0,4.5,19.0,2,2.0,2155,99,28,0,0,0,1,0,0,0,0,0,3769495,8,1749.185614849188
